Emission/nm,smiles1,solvent,smiles2,y
726,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=CC=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.726
731,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(OC)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.731
735,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(OC)C=CC=C3OC)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.735
724,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(CC)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.724
735,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=CC=C3C)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.735
733,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=C(C)C=C3C)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.733
719,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C(C)(C)C)=O,H2O,O,0.719
720,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(OC)C=CC=C3OC)C4=CC=C(N(C)C)C=C4P2(C(C)(C)C)=O,H2O,O,0.72
725,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.725
726,O=P(C1=CC(N2CCC2)=CC=C1C(C3=C(C)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCC\7,H2O,O,0.726
729,O=P(C1=CC(N2CCCC2)=CC=C1C(C3=C(C)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCCC\7,H2O,O,0.729
738,C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C(F)(F)F)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,H2O,O,0.738
735,O=P(C1=CC(N2CCC2)=CC=C1C(C3=C(C(F)(F)F)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCC\7,H2O,O,0.735
744,O=P(C1=CC(N2CCCC2)=CC=C1C(C3=C(C(F)(F)F)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCCC\7,H2O,O,0.744
408,OC1=C(C2=CC=CC=C2)OC3=CC=CC=C3C1=O,H2O,O,0.408
465,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3,H2O,O,0.465
468,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(O)C=C3,H2O,O,0.468
468,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(OC)C=C3,H2O,O,0.468
460,O=C1C2=CC(OC)=C(O)C=C2OC=C1C3=CC=C(O)C=C3,H2O,O,0.46
472,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(OC)C(O)=C3,H2O,O,0.472
419,O=C1C2=CC(OC)=CC=C2OC=C1C3=CC=CC=C3,H2O,O,0.419
468,O=C1C2=C(C)C=C(O)C=C2OC=C1C3=CC=C(O)C=C3,H2O,O,0.468
496,O=C1C2=CC=C(O)C(C)=C2OC=C1C3=CC=C(O)C=C3,H2O,O,0.496
469,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(O)=C3,H2O,O,0.469
462,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3C,H2O,O,0.462
469,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(C)=C3,H2O,O,0.469
470,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(C)C=C3,H2O,O,0.47
467,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3OC,H2O,O,0.467
469,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(OC)=C3,H2O,O,0.469
469,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3Cl,H2O,O,0.469
469,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(Cl)=C3,H2O,O,0.469
459,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(Cl)C=C3,H2O,O,0.459
471,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(Br)=C3,H2O,O,0.471
474,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(Br)C=C3,H2O,O,0.474
472,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(F)C=C3,H2O,O,0.472
462,O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC4=C3C=CC=C4,H2O,O,0.462
456,CC1=COC2=CC(O)=CC=C2C1=O,H2O,O,0.456
456,O=C1C2=CC=C(O)C=C2OC=C1CC,H2O,O,0.456
456,O=C1C2=CC=C(O)C=C2OC=C1C3CCCCC3,H2O,O,0.456
454,O=C1C2=CC=C(O)C=C2OC=C1CCCC,H2O,O,0.454
456,O=C1C2=CC=C(O)C=C2OC=C1CCCCBr,H2O,O,0.456
463,O=C1C2=CC=C(O)C=C2OC=C1CC3=CC=CC=C3,H2O,O,0.463
453,O=C1C2=CC=C(O)C=C2OC=C1CCC3=CC=CC=C3,H2O,O,0.453
461,O=C1C2=CC=C(O)C=C2OC=C1,H2O,O,0.461
448,O=C1C2=CC=C(O)C=C2OC(C)=C1,H2O,O,0.448
447,O=C1C2=CC(OC)=C(O)C=C2OC=C1CCCC,H2O,O,0.447
447,O=C1C2=CC(OC)=C(O)C=C2OC=C1CCCCBr,H2O,O,0.447
445,O=C1C2=CC(OC)=C(O)C=C2OC=C1CCCCN=[N+]=[N-],H2O,O,0.445
449,O=C1C2=CC(OC)=C(O)C=C2OC=C1CC3=CC=CC=C3,H2O,O,0.449
445,O=C1C2=CC(OC)=C(O)C=C2OC=C1CCC3=CC=CC=C3,H2O,O,0.445
466,O=C1C2=CC(OC)=C(O)C=C2OC=C1C=O,H2O,O,0.466
459,OC1=C(F)C=C(C(C)=C(CC(ON2C(C=CC2=O)=O)=O)C(O3)=O)C3=C1F,H2O,O,0.459
451,OC1=C(F)C=C(C(C)=C(C(ON2C(C=CC2=O)=O)=O)C(O3)=O)C3=C1F,H2O,O,0.451
473,O=C1C(C(O)=O)=CC2=CC=C(N(CC)CC)C=C2O1,H2O,O,0.473
402,O=C1C(C(O)=O)=CC2=CC=C(OC)C=C2O1,H2O,O,0.402
519,O=C1C=CC2=C(C3=CC=C(CBr)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,O,0.519
515,O=C1C=CC2=C(C3=CC=C(NC(CN)=O)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,O,0.515
515,O=C1C=CC2=C(C3=CC(C(O)=O)=CC=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,O,0.515
516,O=C1C=CC2=C(C3=CC(C(ON4C(C=CC4=O)=O)=O)=CC=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O,0.516
550,O=C1C(Cl)=CC2=C(C3=C(Cl)C(C(ON4C(C=CC4=O)=O)=O)=CC(Cl)=C3C(O)=O)C5=C(C(Cl)=C(C(Cl)=C5)O)OC2=C1Cl,H2O,O,0.55
536,O=C1C(Cl)=CC2=C(C3=C(Cl)C(C(ON4C(C=CC4=O)=O)=O)=CC(Cl)=C3C(O)=O)C5=C(C=C(C(Cl)=C5)O)OC2=C1,H2O,O,0.536
516,O=C1C=CC2=C(C3=CC=C(NC4=NC(Cl)=NC(Cl)=N4)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O,0.516
514,O=C1C(F)=CC2=C(C3=CC=CC=C3C(O)=O)C4=C(C=C(C(F)=C4)O)OC2=C1,H2O,O,0.514
544,O=C1C(Br)=CC2=C(C3=CC=C(N=C=S)C=C3C(O)=O)C4=C(C(Br)=C(C(Br)=C4)O)OC2=C1Br,H2O,O,0.544
519,O=C1C=CC2=C(C3=CC=C(N=C=S)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,O,0.519
521,O=C1C=CC2=C(C3=CC=C(C(CNCCCCCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O,0.521
515,O=C1C=CC2=C(C3=CC=C(NC(CSCCCCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O,0.515
432,S([O-])(=O)(=O)C1=C2OC(=O)C3=C(C2=CC=C1N)C(C(CC(NCCCC(O)=O)=O)S(=O)([O-])=O)CC3,H2O,O,0.432
423,O=S(C1C=C(S(=O)(=O)[O-])C2=CC=C3C4C(C=CC=1C=42)=C(S(O)(=O)[O-])C=C3OCC(NCCCCCC(O)=O)=O)(=O)[O-],H2O,O,0.423
460,ClC1C(O)=C(S(=O)(=O)[O-])C=C2C=1OC(=O)C(C(NCCCCCC(O)=O)=O)=C2,H2O,O,0.46
487,O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(C)=CC1(C)C)(=O)O,H2O,O,0.487
487,O=S([O-])(=O)CCCN1C(C)(C)C=C(C)C2=C1C=C1C(=C2)C=C(C(=O)NCCCCCC(=O)O)C(=O)O1,H2O,O,0.487
496,O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)([O-])=O)(=O)O,H2O,O,0.496
496,O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)([O-])=O)(=O)[O-],H2O,O,0.496
496,O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)(O)=O)(=O)O,H2O,O,0.496
515,OS(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)O)(=O)=O,H2O,O,0.515
515,OS(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)[O-])(=O)=O,H2O,O,0.515
515,[O-]S(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)[O-])(=O)=O,H2O,O,0.515
521,OC1=CC2=[O+]C3=CC(O)=CC=C3C(C3=CC=C(C(=O)NCCCCCC(O)=O)C=C3C(O)=O)=C2C=C1,H2O,O,0.521
554,O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)(O)=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)O,H2O,O,0.554
554,O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)(O)=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)[O-],H2O,O,0.554
554,O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)([O-])=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)[O-],H2O,O,0.554
569,O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)(O)=O)=C3)(=O)[O-],H2O,O,0.569
569,O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)([O-])=O)=C3)(=O)[O-],H2O,O,0.569
569,O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)(O)=O)=C3)(=O)O,H2O,O,0.569
565,OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)([O-])=O)C=CC=21,H2O,O,0.565
565,OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)(O)=O)C=CC=21,H2O,O,0.565
565,OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)(O)=O)C=CC=21,H2O,O,0.565
568,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,O,0.568
568,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,O,0.568
568,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,O,0.568
568,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,O,0.568
570,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS(O)(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,O,0.57
570,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,O,0.57
570,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,O,0.57
570,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,O,0.57
570,OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(CCCS(O)(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,O,0.57
615,O=S(CCCN1C(C)(C=C(C2C=C3C(=C4C=C5C(=CC(C)(N(C5=CC4=[O+]C3=CC=21)CCCS(=O)(N)=O)C)CS(=O)(O)=O)C1=CC=C(C=C1C(O)=O)C(=O)O)CS(=O)(O)=O)C)(=O)N,H2O,O,0.615
624,OS(CCCN1C2C=C3[O+]=C4C=C5N(C(C)(C)C=C(C5=CC4=C(C3=CC=2C(=CC1(C)C)CS(=O)(=O)[O-])C1C=CC=CC=1C(=O)N(C)CCCC(O)=O)CS(=O)(O)=O)CCCS(=O)(N)=O)(=O)N,H2O,O,0.624
624,OS(CCCN1C2C=C3[O+]=C4C=C5N(C(C)(C)C=C(C5=CC4=C(C3=CC=2C(=CC1(C)C)CS(=O)(=O)[O-])C1C=CC=CC=1C(=O)N(C)CCCC(O)=O)CS(=O)([O-])=O)CCCS(=O)(N)=O)(=O)N,H2O,O,0.624
624,OS(CCCN1C2C=C3[O+]=C4C=C5N(C(C)(C)C=C(C5=CC4=C(C3=CC=2C(=CC1(C)C)CS(=O)(=O)O)C1C=CC=CC=1C(=O)N(C)CCCC(O)=O)CS(=O)(O)=O)CCCS(=O)(N)=O)(=O)N,H2O,O,0.624
666,OC(CCCCCN1/C(=C/C=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)CCOC)/C(C)(C)C2C=C(S(O)(=O)=O)C=CC=21)=O,H2O,O,0.666
666,OC(CCCCCN1/C(=C/C=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)CCOC)/C(C)(C)C2C=C(S([O-])(=O)=O)C=CC=21)=O,H2O,O,0.666
666,OC(CCCCCN1/C(=C/C=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(C)(C)C2C=C(S(O)(=O)=O)C=CC=21)=O,H2O,O,0.666
669,OC(CCCCCN1C2=C(C=C(S(=O)(=O)O)C=C2)C(CCCS(O)(=O)=O)(/C/1=C\C=C\C=C\C1C(C)(C)C2CC(S([O-])(=O)=O)=CC=C2[N+]=1CCOC)C)=O,H2O,O,0.669
669,OC(CCCCCN1C2=C(C=C(S(=O)(=O)O)C=C2)C(CCCS([O-])(=O)=O)(/C/1=C\C=C\C=C\C1C(C)(C)C2CC(S([O-])(=O)=O)=CC=C2[N+]=1CCOC)C)=O,H2O,O,0.669
669,OC(CCCCCN1C2=C(C=C(S(=O)(=O)[O-])C=C2)C(CCCS([O-])(=O)=O)(/C/1=C\C=C\C=C\C1C(C)(C)C2CC(S([O-])(=O)=O)=CC=C2[N+]=1CCOC)C)=O,H2O,O,0.669
669,OC(CCCCCN1C2=C(C=C(S(=O)(=O)O)C=C2)C(CCCS(O)(=O)=O)(/C/1=C\C=C\C=C\C1C(C)(C)C2CC(S(O)(=O)=O)=CC=C2[N+]=1CCOC)C)=O,H2O,O,0.669
672,OC(CCCCCN1C2=C(C=C(S(=O)(=O)[O-])C=C2)C(CCCS([O-])(=O)=O)(/C/1=C\C=C\C=C\C1C(CCCS(O)(=O)=O)(C)C2CC(S([O-])(=O)=O)=CC=C2[N+]=1CCOC)C)=O,H2O,O,0.672
682,OC(CCCCCN1/C(/C(C)(C)C2C3C(C=CC=21)=C(S(=O)([O-])=O)C=C(C=3)S([O-])(=O)=O)=C/C=C/C=C/C1=[N+](C2C(=CC(S([O-])(=O)=O)=CC=2)C1(CCCS([O-])(=O)=O)C)CCOC)=O,H2O,O,0.682
697,S(=O)(=O)(C1=CC(S(=O)([O-])=O)=C2C(C3C(C)(/C(/N(CCCCCC(O)=O)C=3C=C2)=C\C=C\C=C\C2=[N+](CCOC)C3=CC=C4C(S(=O)([O-])=O)=CC(=CC4=C3C2(C)C)S([O-])(=O)=O)CCCS([O-])(=O)=O)=C1)[O-],H2O,O,0.697
769,OC(CCCCCN1C2=C(CC(S(=O)([O-])=O)C=C2)C(C)(C)/C/1=C\C=C\C=C\C=C\C1=[N+](C2C(=CC(S(=O)([O-])=O)=CC=2)C1(C)C)CCOC)=O,H2O,O,0.769
769,OC(=O)CCCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCOC)C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)/C(C2C=C(S(=O)([O-])=O)C=CC=21)(CCCS([O-])(=O)=O)C,H2O,O,0.769
608,O=S(CCCN(C1C=C2C(=CC=1)N=C(C1C=C[N+](CCCS(=O)(=O)[O-])=CC=1)O2)C(NCCCCCC(O)=O)=O)(=O)[O-],H2O,O,0.608
459,N1(N=C(CC1C1=CC=CC=C1S(=O)([O-])=O)C1C=CC(=CC=1)OCCCCCC(O)=O)C1C=CC(=CC=1)S([O-])(=O)=O,H2O,O,0.459
475,OC(CCCCC[N+]1C=CC=CC=1C1=NC2=C3C(C=C(C=C3)S(=O)([O-])=O)=CC(=C2O1)S(=O)(=O)[O-])=O,H2O,O,0.475
543,[O-]S(CCC[N+]1C=CC(=CC=1)C1=NC2=CC=C(NC(=O)CCCC(O)=O)C=C2O1)(=O)=O,H2O,O,0.543
549,O=S(CCC[N+]1=CC=C(C=C1)/C=C/C1=NC2=CC(S(=O)([O-])=O)=C(OCCCCCC(O)=O)C=C2O1)(=O)[O-],H2O,O,0.549
510,OC(CCCCC[N+]1C=CC(=CC=1)C1OC2=CC(OCCCS(=O)([O-])=O)=CC=C2N=1)=O,H2O,O,0.51
572,[O-]S(CCC[N+]1C=CC(=CC=1)C1=NC2=CC=C(NC(NCCCCCC(O)=O)=O)C=C2O1)(=O)=O,H2O,O,0.572
572,O=S(CCC[N+]1C=CC(=CC=1)/C=C/C1OC2=CC(OCCCCCC(O)=O)=CC=C2N=1)(=O)[O-],H2O,O,0.572
595,O=S(CCCN1C2C=C3OC(=O)C(=CC3=CC=2C(CS(=O)([O-])=O)=CC1(C)C)C1=CC=[N+](CCCCCC(O)=O)C=C1)(=O)[O-],H2O,O,0.595
530,[NH2+]=C1C=CC2=C(C3=CC=C(F)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(Cl)=C(F)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(C=CC=C4)=C4C5=C3C=CC=C5)C6=C(C=C(N)C=C6)OC2=C1,H2O,O,0.53
535,[NH2+]=C1C=CC2=C(C3=CC(F)=C(F)C(F)=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.535
530,[NH2+]=C1C=CC2=C(C3=CC4=C(C=C(OC)C=C4)C=C3)C5=C(C=C(N)C=C5)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=CC=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(C)=CC(C)=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(OC)=CC=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(OCO4)=C4C=C3)C5=C(C=C(N)C=C5)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(F)=CC=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(N(C)C)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
535,[NH2+]=C1C=CC2=C(C3=CC(Cl)=CC=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.535
535,[NH2+]=C1C=CC2=C(C3=CC=C(C4OCCCO4)C=C3)C5=C(C=C(N)C=C5)OC2=C1,H2O,O,0.535
530,[NH2+]=C1C=CC2=C(C3=CC=C(CN4CCC5(OCCO5)CC4)C=C3)C6=C(C=C(N)C=C6)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(C)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(OC)=C(OC)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC(C)=C(OC)C(C)=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(F)C(C)=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(F)C(C)=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(CCC)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(OC)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C5=C(C=C(N)C=C5)OC2=C1,H2O,O,0.53
530,[NH2+]=C1C=CC2=C(C3=CC=C(OC4CCCCO4)C=C3)C5=C(C=C(N)C=C5)OC2=C1,H2O,O,0.53
540,[NH2+]=C1C=CC2=C(C3=CC=C(Cl)S3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.54
530,[NH2+]=C1C=CC2=C(C3=CC(C=CC=C4)=C4C=C3)C5=C(C=C(N)C=C5)OC2=C1,H2O,O,0.53
535,[NH2+]=C1C=CC2=C(C3=CC=C(SC)C=C3)C4=C(C=C(N)C=C4)OC2=C1,H2O,O,0.535
530,[NH2+]=C1C=CC2=C(C3=CC=C(C4=CC=CC=C4)C=C3)C5=C(C=C(N)C=C5)OC2=C1,H2O,O,0.53
565,[NH2+]=C1C=CC2=C(C3=CC=C(F)C=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.565
570,[NH2+]=C1C=CC2=C(C3=CC(Cl)=C(F)C=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.57
565,[NH2+]=C1C=CC2=C(C3=CC(C=CC=C4)=C4C5=C3C=CC=C5)C6=C(C=C(N(C)C)C=C6)OC2=C1,H2O,O,0.565
570,[NH2+]=C1C=CC2=C(C3=CC4=C(C=C(OC)C=C4)C=C3)C5=C(C=C(N(C)C)C=C5)OC2=C1,H2O,O,0.57
565,[NH2+]=C1C=CC2=C(C3=CC=C(C(C)(C)C)C=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.565
570,[NH2+]=C1C=CC2=C(C3=CC=CC=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.57
565,[NH2+]=C1C=CC2=C(C3=CC(C)=CC(C)=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.565
565,[NH2+]=C1C=CC2=C(C3=CC(OC)=CC=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.565
565,[NH2+]=C1C=CC2=C(C3=CC(OCO4)=C4C=C3)C5=C(C=C(N(C)C)C=C5)OC2=C1,H2O,O,0.565
570,[NH2+]=C1C=CC2=C(C3=CC(F)=CC=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.57
565,[NH2+]=C1C=CC2=C(C3=CC=C(N(C)C)C=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.565
570,[NH2+]=C1C=CC2=C(C3=CC(Cl)=CC=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.57
580,[NH2+]=C1C=CC2=C(C3=CC=C(C4OCCCO4)C=C3)C5=C(C=C(N(C)C)C=C5)OC2=C1,H2O,O,0.58
570,[NH2+]=C1C=CC2=C(C3=CC=C(CN4CCC5(OCCO5)CC4)C=C3)C6=C(C=C(N(C)C)C=C6)OC2=C1,H2O,O,0.57
565,[NH2+]=C1C=CC2=C(C3=CC=C(C)C=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.565
560,[NH2+]=C1C=CC2=C(C3=CC(OC)=C(OC)C=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.56
565,[NH2+]=C1C=CC2=C(C3=CC(C)=C(OC)C(C)=C3)C4=C(C=C(N(C)C)C=C4)OC2=C1,H2O,O,0.565
