Absorption/nm,smiles1,solvent,smiles2,y
372,CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(OC)O3,MeCN ,CC#N,0.372
368,CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(O3)C(C)=O,MeCN ,CC#N,0.368
372,CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(O3)C=O,MeCN ,CC#N,0.372
364,CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(O3)C(OCC)=O,MeCN ,CC#N,0.364
357,CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(S3)C=O,MeCN ,CC#N,0.357
394,CN1N=C2C(C=C([N+]([O-])=O)C=C2)=C1C3=CC=C(O3)C=O,MeCN ,CC#N,0.394
385,CN1N=C2C(C=C([N+]([O-])=O)C=C2)=C1C3=CC=C(S3)C(C)=O,MeCN ,CC#N,0.385
384,CN1N=C2C(C=C([N+]([O-])=O)C=C2)=C1C3=CC4=C(S3)C=CC=C4,MeCN ,CC#N,0.384
402,CN1N=C2C(C=C([N+]([O-])=O)C=C2)=C1C3=CN(CC4=CC=CC=C4)C=C3,MeCN ,CC#N,0.402
400,CN1N=C2C(C=C([N+]([O-])=O)C=C2)=C1C3=CN(C)C4=C3C=CC=C4,MeCN ,CC#N,0.4
368,CN1N=C2C(C=C(C=O)C=C2)=C1C3=CC=C(O3)C,MeCN ,CC#N,0.368
362,CN1N=C2C(C=C(C=O)C=C2)=C1C3=CC=C(O3)CO,MeCN ,CC#N,0.362
363,CN1N=C2C(C=C(C=O)C=C2)=C1C3=CC4=C(O3)C=CC=C4,MeCN ,CC#N,0.363
530.5,F[B-](F)(N1C2=CC=C1)[N+]3=C(C4=CC=C([N+]([O-])=O)C=C4)C=CC3=C2C5=CC=C(C=C5)C(OC(C6=CC=CC=C6)=O)C(NC(C)(C)C)=O,MeCN ,CC#N,0.5305
533,F[B-](F)(N1C2=CC=C1)[N+]3=C(C4=CC=C([N+]([O-])=O)C=C4)C=CC3=C2C5=CC(F)=C(C=C5)C(OC(C6=CC=CC=C6)=O)C(NC(C)(C)C)=O,MeCN ,CC#N,0.533
530,F[B-]1(F)N2C=CC=C2C(C3=CC(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)=CC=C3)=C5[N+]1=C(C6=CC=C([N+]([O-])=O)C=C6)C=C5,MeCN ,CC#N,0.53
533.5,F[B-]1(F)N2C=CC=C2C(C3=CC=C(C(OC(C4=CC=C(C(F)(F)F)C=C4)C(NC(C)(C)C)=O)=O)C=C3)=C5[N+]1=C(C6=CC=C([N+]([O-])=O)C=C6)C=C5,MeCN ,CC#N,0.5335
320,C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,MeCN ,CC#N,0.32
389,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,MeCN ,CC#N,0.389
395,CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,MeCN ,CC#N,0.395
391,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,MeCN ,CC#N,0.391
390,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,MeCN ,CC#N,0.39
286,NC1=CC=C(C2=CC=C(N)C=C2)C=C1,MeCN ,CC#N,0.286
310,NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,MeCN ,CC#N,0.31
324,CNC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,MeCN ,CC#N,0.324
333,CN(C)C1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,MeCN ,CC#N,0.333
363,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,MeCN ,CC#N,0.363
370,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4[Si]5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,MeCN ,CC#N,0.37
341,C1(C2=CC=CC=C2)=CC=C(NC(C=CC(C3=CC=CC=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C1,MeCN ,CC#N,0.341
358,O=C(C)C1=CC2=C(C=C1)C3=CC=C(N(CC#C)C)C=C3C2(C)C,MeCN ,CC#N,0.358
384,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,MeCN ,CC#N,0.384
409,CN(C)C1=CC=C(C(C=CC(C(C#C)=O)=C2)=C2C3(C)C)C3=C1,MeCN ,CC#N,0.409
389,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,MeCN ,CC#N,0.389
474,CN(C)C1=CC=C(C(C=CC(/C=C(C#N)/C#N)=C2)=C2C3(C)C)C3=C1,MeCN ,CC#N,0.474
404,CN(C)C1=CC=C(C(C=CC(C2=CC3=NSN=C3C=C2)=C4)=C4C5(C)C)C5=C1,MeCN ,CC#N,0.404
368,CN(C)C1=CC=C(C(C=CC(C(CCC(NCCCC)=O)=O)=C2)=C2C3(C)C)C3=C1,MeCN ,CC#N,0.368
350,CN(C)C1=CC=C(C(C=CC(C=C)=C2)=C2C3(C)C)C3=C1,MeCN ,CC#N,0.35
397,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCCC4)C=C31,MeCN ,CC#N,0.397
376,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCC4)C=C31,MeCN ,CC#N,0.376
391,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCC4)C=C31,MeCN ,CC#N,0.391
377,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCC4)C=C31,MeCN ,CC#N,0.377
351,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CC4C)C=C31,MeCN ,CC#N,0.351
365,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCOCC4)C=C31,MeCN ,CC#N,0.365
362,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCN(C(OC(C)(C)C)=O)CC4)C=C31,MeCN ,CC#N,0.362
589,CCN(C1=CC=C2C(OC(C3=C2O[B-](F)([O+]=C3/C=C/C4=CC=C(C=C4)N(CC)CC)F)=O)=C1)CC,MeCN ,CC#N,0.589
535,O=C1C2=CC=CC=C2C3=NC4=C(C=C(N(CC)CC)C=C4)OC3=C1,MeCN ,CC#N,0.535
482,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5N7CCCCC7,MeCN ,CC#N,0.482
525,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4N6CCCCC6,MeCN ,CC#N,0.525
490,O=CC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(C=O)C=C5N6CCCCC6,MeCN ,CC#N,0.49
482,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5C=O,MeCN ,CC#N,0.482
490,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,MeCN ,CC#N,0.49
329,CC1=CC(C2=CC(/C=C/C3=CC=C(N4CCCC4)C=C3)=CC=N2)=NC=C1,MeCN ,CC#N,0.329
393,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N(CCCC)CCCC)=C1,MeCN ,CC#N,0.393
405,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N4CCCC4)=C1,MeCN ,CC#N,0.405
405,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N(CCCC)CCCC)=C1,MeCN ,CC#N,0.405
403,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N5CCCC5)=C1,MeCN ,CC#N,0.403
415,CCCCOC1=CC(/C=C/C2=CC=C(N(CCCC)CCCC)C=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,MeCN ,CC#N,0.415
374,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N(CCCC)CCCC)C(OC)=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,MeCN ,CC#N,0.374
417,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N3CCCC3)C(OC)=C2)=C(OCCCC)C=C1/C=C/C4=CC=NC(C5=NC=CC(C)=C5)=C4,MeCN ,CC#N,0.417
373,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,MeCN ,CC#N,0.373
363,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,MeCN ,CC#N,0.363
374,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,MeCN ,CC#N,0.374
390,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,MeCN ,CC#N,0.39
387,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,MeCN ,CC#N,0.387
368,CN(C)C1=CC=C(C2=CC=C(C=O)C=C2)C=C1,MeCN ,CC#N,0.368
356,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C=C1,MeCN ,CC#N,0.356
350,CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2)C=C1,MeCN ,CC#N,0.35
406,CCCCCCCCC1(CCCCCCCC)C2=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,MeCN ,CC#N,0.406
378,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,MeCN ,CC#N,0.378
375,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,MeCN ,CC#N,0.375
389,O=CC1=C(C2=C34)C=CC4=CC=CC3=CC=C2C=C1,MeCN ,CC#N,0.389
395,O=CC1=C(C=C2)C3=C4C2=CC=C(CCCC)C4=CC=C3C=C1,MeCN ,CC#N,0.395
407,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=CC4=CC=C3C(CCCC)=C1,MeCN ,CC#N,0.407
414,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=C(CCCC)C4=CC=C3C(CCCC)=C1,MeCN ,CC#N,0.414
434,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C=O,MeCN ,CC#N,0.434
400,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C(CCC)=O,MeCN ,CC#N,0.4
361,NC1=C2C(C([N+]#[C-])=CC=C2)=CC=C1,MeCN ,CC#N,0.361
341,COC1=CC=C(C=C(C2=CC=C([N+]([O-])=O)C=C2)C=C3)C3=C1,MeCN ,CC#N,0.341
431,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)C8=NSN=C48,MeCN ,CC#N,0.431
375,CC(C1=C2C=C(N(C)C)C=CC2=CC3=C1CCC3)=O,MeCN ,CC#N,0.375
370,CC(C1=C2C=CC(N(C)C)=CC2=CC3=C1CCC3)=O,MeCN ,CC#N,0.37
316,CC(C1=C2C=CC=C(N(C)C)C2=CC3=C1CCC3)=O,MeCN ,CC#N,0.316
366,OC1=COC2=CC(C3=CC=C(N(C)C)C=C3)=CC=C2C1=O,MeCN ,CC#N,0.366
363,O=C1C(OC)=COC2=CC(C3=CC=C(N(C)C)C=C3)=CC=C21,MeCN ,CC#N,0.363
389,O=C1C(OC)=C(C2=CC=C(N(CC)CC)C=C2)OC3=CC=CC=C31,MeCN ,CC#N,0.389
433,O=C1C(OC)=C(C(O2)=CC3=C2C=C(N(CC)CC)C=C3)OC4=CC=CC=C41,MeCN ,CC#N,0.433
406,O=C1C(OC)=C(C2=CC(C3(C)C)=C(C=C2)C4=C3C=C(N(CC)CC)C=C4)OC5=CC=CC=C51,MeCN ,CC#N,0.406
350,CN(C1=CC=C2C=C(C(CC)=O)C=CC2=C1)C,MeCN ,CC#N,0.35
357,O=C1NC(C2=CC(N)=CC=C21)=O,MeCN ,CC#N,0.357
388,O=C1NC(C2=CC(N(C)C)=CC=C21)=O,MeCN ,CC#N,0.388
380,CN(C)C1=CC=C2C(C=C(C(N(CC(OC)=O)C3=O)=O)C3=C2)=C1,MeCN ,CC#N,0.38
460,CCCCCCN(C1=CC2=C(C=C3C=C(C#N)C=CC3=C2)C=C1)CCCCCC,MeCN ,CC#N,0.46
455,CCCCCCN(C1=CC=C2C=C3C=C(C(CC)=O)C=CC3=CC2=C1)CCCCCC,MeCN ,CC#N,0.455
394,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C=O)=C3)=C3C2(C)C,MeCN ,CC#N,0.394
380,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C(CCCCCCCC)=O)=C3)=C3C2(C)C,MeCN ,CC#N,0.38
393.4,F[B-]1(F)N2C=CC=CC2=NC2=[N+]1C=CC=C2,MeCN ,CC#N,0.3934
409,O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(N5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,MeCN ,CC#N,0.409
359,O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(O5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,MeCN ,CC#N,0.359
347,C1(/C=C/C=C/C2=CC=CC=C2)=CC=CC=C1,hexane,CCCCCC,0.347
436,CN(C)C(S1)=NC(C2=CC=C(Br)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,hexane,CCCCCC,0.436
443,CN(C)C(S1)=NC(C2=CC=C(C)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,hexane,CCCCCC,0.443
446,CCN(CC)C(S1)=NC(C2=CC=CC=C2)=C1C3=CC=C([N+]([O-])=O)S3,hexane,CCCCCC,0.446
446,O=[N+](C1=CC=C(C2=C(N=C(N(CC)CC)S2)C3=CC=C(Br)C=C3)S1)[O-],hexane,CCCCCC,0.446
452,CC(C=C1)=CC=C1C(N=C(N(CC)CC)S2)=C2C3=CC=C([N+]([O-])=O)S3,hexane,CCCCCC,0.452
445,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCCCC4)S2)S1)[O-],hexane,CCCCCC,0.445
450,CC(C=C1)=CC=C1C(N=C(N2CCCCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,hexane,CCCCCC,0.45
433,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCOCC4)S2)S1)[O-],hexane,CCCCCC,0.433
432,BrC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,hexane,CCCCCC,0.432
434,CC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,hexane,CCCCCC,0.434
435,O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N4CCOCC4)S2)S1)[O-],hexane,CCCCCC,0.435
439,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],hexane,CCCCCC,0.439
439,BrC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,hexane,CCCCCC,0.439
446,CC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,hexane,CCCCCC,0.446
451,O=[N+](C1=CC=C(C2=C(C3=CC=CS3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],hexane,CCCCCC,0.451
446,O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],hexane,CCCCCC,0.446
447,O=[N+](C1=CC=C(C2=C(C3=CC=C(C4=CC=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],hexane,CCCCCC,0.447
433,O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],hexane,CCCCCC,0.433
448,O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)O3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],hexane,CCCCCC,0.448
470,CN(C)C1=CC=C(C=C1)C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,hexane,CCCCCC,0.47
433,O=[N+](C1=CC=C(C2=C(C(C3=CC=CC=C3)C4=CC=CC=C4)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],hexane,CCCCCC,0.433
425,CN(C)C(S1)=NC(C2=CC=CC=C2)=C1C3=CC=C([N+]([O-])=O)O3,hexane,CCCCCC,0.425
431,CCN(CC)C(S1)=NC(C2=CC=CC=C2)=C1C3=CC=C([N+]([O-])=O)O3,hexane,CCCCCC,0.431
429,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCCCC4)S2)O1)[O-],hexane,CCCCCC,0.429
424,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCOCC4)S2)O1)[O-],hexane,CCCCCC,0.424
426,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)O1)[O-],hexane,CCCCCC,0.426
401,O=CC1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1,hexane,CCCCCC,0.401
497,N#C/C(C#N)=C/C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1,hexane,CCCCCC,0.497
554,O=C(N(CC)C(N1CC)=S)/C(C1=O)=C\C2=CC=C(C3=C(C4=CC=CC=C4)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S3)S2,hexane,CCCCCC,0.554
428,CN(C)C1=CC=C2C(C=C(C=CC(C(CCCCCCCC)=O)=C3)C3=C2)=C1,hexane,CCCCCC,0.428
350,CCCCN1C2=C(C=C(C3=CC=C(C=O)C=C3)C=C2)C4=C1C=CC(C5=CC=C(C=O)C=C5)=C4,hexane,CCCCCC,0.35
383,CCCCN(C1=C(C2(C)C)C=C(C3=CC=C(C=O)C=C3)C=C1)C4=C2C=C(C5=CC=C(C=O)C=C5)C=C4,hexane,CCCCCC,0.383
414,CCCCN(C1=C(O2)C=C(C3=CC=C(C=O)C=C3)C=C1)C4=C2C=C(C5=CC=C(C=O)C=C5)C=C4,hexane,CCCCCC,0.414
358,CCCCN(C1=C(S2)C=C(C3=CC=C(C=O)C=C3)C=C1)C4=C2C=C(C5=CC=C(C=O)C=C5)C=C4,hexane,CCCCCC,0.358
410,O=C(OCC)C1=CC(N2CCC2)=C(C(OCC)=O)C=C1N3CCC3,hexane,CCCCCC,0.41
404,O=[N+](C1=CC=C(/C=C/N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1)[O-],hexane,CCCCCC,0.404
413,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],hexane,CCCCCC,0.413
422,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,hexane,CCCCCC,0.422
331,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],hexane,CCCCCC,0.331
443,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(N4)C(C=C5B4C6=C(C=CC(N(C7=CC=CC=C7)C8=CC=CC=C8)=C6)C(C9=CC=CC=C9)=C5C%10=CC=CC=C%10)=C1,hexane,CCCCCC,0.443
365,O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,hexane,CCCCCC,0.365
398,O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,hexane,CCCCCC,0.398
418,O=C(C1=CC(C#CC2=CC=C([N+]([O-])=O)C=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,hexane,CCCCCC,0.418
370,C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=CC=C1,hexane,CCCCCC,0.37
375,C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=CC=CC(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)=C1,hexane,CCCCCC,0.375
402,C1(/C=C/C2=C(C=CC3=C4C(C=C5)=CC=C3)C4=C5C=C2)=CC=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=C1,hexane,CCCCCC,0.402
385,C1(/C=C\C2=CC=C(C=C3)C4=C2C=CC5=CC=CC3=C45)=CC=C(/C=C/C6=C(C=CC=C7)C7=CC8=C6C=CC=C8)C=C1,hexane,CCCCCC,0.385
279,NC1=CC=C(C2=CC=C(N)C=C2)C=C1,hexane,CCCCCC,0.279
301,NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,hexane,CCCCCC,0.301
313,CNC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,hexane,CCCCCC,0.313
323,CN(C)C1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,hexane,CCCCCC,0.323
508,O=C1C2=CC=CC=C2C3=NC4=C(C=C(N(CC)CC)C=C4)OC3=C1,hexane,CCCCCC,0.508
466,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5N7CCCCC7,hexane,CCCCCC,0.466
498,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4N6CCCCC6,Hexane,CCCCCC,0.498
478,O=CC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(C=O)C=C5N6CCCCC6,Hexane,CCCCCC,0.478
466,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5C=O,Hexane,CCCCCC,0.466
478,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,Hexane,CCCCCC,0.478
456,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C([N+]([O-])=O)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,Hexane,CCCCCC,0.456
396,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C(F)(F)F)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,Hexane,CCCCCC,0.396
371,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Hexane,CCCCCC,0.371
359,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Hexane,CCCCCC,0.359
371,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,Hexane,CCCCCC,0.371
330,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,Hexane,CCCCCC,0.33
390,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,Hexane,CCCCCC,0.39
387,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,Hexane,CCCCCC,0.387
368,CN(C)C1=CC=C(C2=CC=C(C=O)C=C2)C=C1,Hexane,CCCCCC,0.368
356,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C=C1,Hexane,CCCCCC,0.356
350,CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2)C=C1,Hexane,CCCCCC,0.35
339,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2C)C=C1,Hexane,CCCCCC,0.339
344,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C(C)=C1,Hexane,CCCCCC,0.344
338,CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2C)C=C1,Hexane,CCCCCC,0.338
405,CCCCCCCCC1(CCCCCCCC)C2=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Hexane,CCCCCC,0.405
384,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Hexane,CCCCCC,0.384
378,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Hexane,CCCCCC,0.378
387,O=CC1=C(C2=C34)C=CC4=CC=CC3=CC=C2C=C1,hexane,CCCCCC,0.387
393,O=CC1=C(C=C2)C3=C4C2=CC=C(CCCC)C4=CC=C3C=C1,hexane,CCCCCC,0.393
404,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=CC4=CC=C3C(CCCC)=C1,hexane,CCCCCC,0.404
411,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=C(CCCC)C4=CC=C3C(CCCC)=C1,hexane,CCCCCC,0.411
425,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C=O,hexane,CCCCCC,0.425
400,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C(CCC)=O,hexane,CCCCCC,0.4
350,NC1=C2C(C([N+]#[C-])=CC=C2)=CC=C1,Hexane,CCCCCC,0.35
455,CCCCCC1=C(C2=CC3=C(N2C4=NC5=C(C=C41)C=CC=C5)C=CC=C3)CCCCC,Hexane,CCCCCC,0.455
369,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C(C=CC(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)=C8)=C8C9)C9=C4,Hexane,CCCCCC,0.369
